Mg25	Latitude	Longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	wind	srad	ai	awc	bulk_density	clay	coarse_frag	texture_usda	sand	silt	ph	CN	CEC	CaCO3	N	P	K	Mg_MMI_07	Mg_MMI_72
5142.219709	48.51	9.11	8.662500381	8.958333015	33.80503082	667.3458862	23.39999962	-3.099999905	26.5	15.36666679	1.75	16.98333359	0.583333313	744.0	96.0	39.0	27.90632057	260.0	127.0	248.0	135.0	2.516666651	11103.33301	0.876299977	0.102750145	1.301919103	27.43349457	9.680731773	8.0	15.40205383	57.1644516	7.399822235	9.925815582	22.39148331	31.14164925	1.658857822	47.83444977	299.6335144	3.0	44.0
5140.710607	48.55	9.06	8.583333015	8.699999809	33.33333206	661.6416626	23.10000038	-3.0	26.10000038	15.25	1.733333349	16.85000038	0.616666675	766.0	97.0	42.0	26.05835915	264.0	136.0	250.0	144.0	2.599999905	11086.0	0.904100001	0.101273067	1.069860101	22.78326988	18.4889679	8.0	40.33317566	36.88355255	6.245013714	13.0209713	27.21040726	23.25389481	1.878641725	13.16674805	170.8846588	3.0	46.0
5139.441509	47.58	5.33	10.2458334	8.225000381	32.38188934	645.5493164	24.70000076	-0.699999988	25.40000153	6.233333111	6.166666508	18.31666756	2.533333302	832.0	83.0	56.0	12.06945801	228.0	177.0	201.0	208.0	3.108333349	11731.83301	0.869000018	0.115377739	1.236504436	36.79588318	16.8910675	3.0	4.295799255	58.90831757	7.548565865	9.268444061	23.82114029	55.00825882	2.018886566	51.47624588	367.1349792	1.0	29.0
5137.864611	49.42	16.36	7.708333492	8.133333206	30.01230049	732.1724854	22.60000038	-4.5	27.10000038	15.16666603	0.01666666	16.64999962	-1.299999952	538.0	82.0	24.0	43.37608337	218.0	78.0	218.0	80.0	3.691666603	10971.83301	0.604499996	0.084765039	1.431786418	17.22577095	29.83935356	9.0	26.509552	56.26467896	5.70526886	16.05817223	11.15738773	25.95822716	3.301705599	34.5234375	147.6229858	3.0	45.0
5135.112507	48.54	4.32	10.52083302	9.574999809	37.40234375	598.1162109	25.29999924	-0.300000012	25.59999847	17.63333321	6.466666698	18.10000038	3.416666746	699.0	67.0	47.0	10.15531063	188.0	148.0	187.0	175.0	3.491666555	11252.58301	0.73210001	0.111908004	1.043326616	32.72434616	15.61835098	3.0	17.05680084	50.218853	7.531360626	9.975549698	14.60517502	148.3532562	1.472387791	54.55773926	291.4677429	2.0	32.0
5134.407394	55.76	14.12	7.416666985	6.966666698	29.51977348	621.5425415	21.10000038	-2.5	23.60000038	8.100000381	2.400000095	15.41666698	0.283333331	696.0	71.0	40.0	19.01164436	210.0	135.0	178.0	171.0	4.741666794	9910.416992	0.959999979	0.069194511	1.329394102	9.280697823	13.58012295	12.0	70.67905426	20.04024506	5.90877676	14.76015663	11.52854347	14.69206524	2.395784855	56.59951019	119.394043	3.0	40.0
5133.72128	40.12	-8.25	15.45416641	10.85833359	45.24305725	464.9655762	28.89999962	4.900000095	24.0	9.949999809	21.10000038	21.39999962	9.949999809	996.0	143.0	14.0	53.14039993	405.0	73.0	76.0	405.0	2.150000095	15703.16699	0.715600014	0.089344695	1.230876803	19.76014709	18.11486053	9.0	50.15279388	30.08705902	6.216273785	14.15197563	11.66593456	67.72908783	1.712397337	29.06103325	224.0018768	1.0	27.0
5132.243271	46.34	11.29	11.25	9.366666794	31.53759766	767.673584	27.0	-2.700000048	29.70000076	16.60000038	1.733333349	20.61666679	1.733333349	828.0	101.0	35.0	30.11419296	261.0	126.0	260.0	126.0	1.0	12410.33301	0.850300014	0.099276863	1.12125814	17.42496681	31.13807106	9.0	42.32978058	40.24525452	6.699357033	12.37959957	18.19266319	105.2798996	1.97694838	30.12436295	168.2213898	4.0	52.0
5124.62676	58.6656	24.9871	5.533333302	7.400000095	24.18300629	830.4224854	22.10000038	-8.5	30.60000038	14.75	-0.866666615	16.0	-4.316666603	709.0	80.0	34.0	30.87292671	236.0	108.0	221.0	144.0	3.041666746	9468.916992	0.968900025	0.073780008	1.165159464	7.15871954	7.158914089	12.0	74.69787598	18.1434021	5.018257141	19.91973877	22.88263702	1.726871252	3.74783659	13.41626835	135.0583344	3.0	41.0
5124.48664	50.584	8.67825	9.554166794	8.375	32.71484375	658.53302	24.10000038	-1.5	25.60000038	16.31666756	5.349999905	17.85000038	1.633333445	628.0	65.0	38.0	15.53039551	188.0	128.0	175.0	143.0	2.858333349	10080.0	0.720799983	0.087234877	1.157353282	26.30567169	10.100564	9.0	39.09619522	34.59812927	6.583449364	13.70592022	15.43449116	6.326202869	1.666009665	36.46600723	211.4467468	3.0	43.0
5122.877686	47.5	11.5	4.458333492	7.049999714	30.38792992	612.3309937	17.0	-6.199999809	23.20000076	12.0	-2.733333349	12.0	-2.733333349	1325.0	172.0	64.0	33.35820389	494.0	214.0	494.0	214.0	3.358333349	11793.25	1.555400014	0.100237973	1.077509046	20.45035172	22.23304558	8.0	39.58193588	39.9677124	6.261115551	13.23698711	19.10868645	47.29906845	3.881909609	23.98685074	151.5194244	3.0	47.0
5120.253006	46.37	11.29	11.23333359	9.899999619	33.0	763.2595825	27.10000038	-2.900000095	30.0	20.61666679	1.883333325	20.61666679	1.883333325	802.0	98.0	33.0	31.75423431	258.0	118.0	258.0	118.0	1.016666651	12422.25	0.808300018	0.102525838	1.174772382	35.32917023	28.23237419	9.0	23.22737122	41.44345856	6.79183197	12.89474392	25.01951599	86.19148254	2.147694588	17.36922836	173.5480347	4.0	53.0
5118.610896	55.8397	13.2881	7.820833206	6.758333206	28.75886536	642.6806641	21.0	-2.5	23.5	4.75	2.666666746	15.96666622	0.349999964	725.0	75.0	41.0	20.48360634	221.0	137.0	189.0	176.0	3.349999905	9838.083008	0.947099984	0.075425901	1.29481113	10.29608154	6.673297882	12.0	66.73973083	22.96418762	5.713981152	14.54407501	9.685768127	2.897897959	2.495770216	38.48313141	89.8239212	2.0	36.0
5117.125195	48.56	9.16	8.887499809	8.875	33.87404633	661.7783203	23.39999962	-2.799999952	26.19999886	15.51666641	2.033333302	17.11666679	0.849999964	719.0	95.0	37.0	28.81362915	253.0	121.0	242.0	129.0	2.450000048	11062.16699	0.851000011	0.095097549	1.311320901	20.36334038	15.87437916	6.0	43.07833099	36.55832672	6.501185894	14.22077942	21.08841133	25.37044334	1.627157092	13.00157261	177.0998077	3.0	44.0
5116.450883	42.34	2.17	9.091667175	9.533333778	37.38562012	577.7496948	23.20000076	-2.299999952	25.5	10.36666679	3.166666508	16.56666756	2.633333206	913.0	106.0	58.0	18.66451645	270.0	184.0	218.0	193.0	4.625	14801.83301	0.755999982	0.120523766	1.074375391	19.22893333	20.96178436	5.0	45.20484161	35.56622314	6.191661358	12.95843983	15.12841702	59.27931976	3.314715147	19.02286148	162.9766693	2.0	39.0
5116.305902	51.8333	5.5833	9.6875	8.141667366	35.70906448	552.4743042	22.60000038	-0.200000003	22.80000114	6.700000286	5.599999905	16.60000038	3.133333445	773.0	77.0	44.0	15.37611294	212.0	159.0	202.0	189.0	3.924999952	9830.0	0.970200002	0.080886818	1.431080461	17.47721672	6.349157333	12.0	60.89421844	21.62856293	6.023659229	12.55893135	12.11715126	3.008468628	1.610765338	69.73274994	85.80500793	3.0	48.0
5111.797785	41.14	-3.58	8.604166985	9.608333588	35.19535828	643.2850952	24.70000076	-2.599999905	27.30000114	5.133333206	17.08333397	17.08333397	1.549999952	666.0	79.0	22.0	35.37811279	222.0	85.0	85.0	192.0	2.966666698	15206.83301	0.540400028	0.1204997	1.077044845	20.88113213	18.61546707	9.0	39.73666382	39.38220215	6.536412716	11.61517715	16.00739861	108.9598007	2.218528509	34.31369019	159.9324188	4.0	51.0
5109.927229	50.79	2.69	9.804166794	7.091666698	33.76984024	512.9923706	21.60000038	0.600000024	21.0	10.6833334	5.883333206	16.11666679	3.700000048	738.0	79.0	45.0	15.84653664	222.0	151.0	180.0	173.0	4.75	10257.5	0.933399975	0.089428589	1.393550754	20.60534668	16.86517715	8.0	6.635452271	72.75920105	6.958485126	9.993785858	9.929628372	26.63988495	2.589607477	53.89473724	260.111084	2.0	37.0
5107.470785	55.6481	13.2264	8.304166794	6.508333206	27.81339073	647.3739014	21.5	-1.899999976	23.39999962	8.949999809	3.116666794	16.53333282	0.800000012	589.0	63.0	30.0	20.86252403	180.0	107.0	160.0	133.0	3.766666651	9874.25	0.739899993	0.080335252	1.420091867	16.21368217	6.697532177	12.0	64.21060181	19.57571411	5.781975746	14.15556717	7.521781921	0.0	2.579647779	46.17485046	148.4540558	2.0	33.0
5101.891347	48.91	4.52	10.49166679	9.449999809	36.9140625	595.8486328	25.29999924	-0.300000012	25.59999847	18.04999924	6.416666508	18.04999924	3.466666698	673.0	69.0	45.0	12.90479755	188.0	141.0	188.0	159.0	3.474999905	11090.41699	0.712100029	0.107227117	1.295578599	29.06602859	15.48530197	8.0	22.35477448	48.57919693	7.804149151	9.7474823	15.07520103	397.2551575	1.758133411	48.28524399	288.7822876	2.0	32.0
5101.309978	49.38	16.81	6.829166412	7.941666603	29.52292442	725.9992065	21.60000038	-5.300000191	26.90000153	15.69999981	-0.900000095	15.69999981	-2.083333492	627.0	93.0	30.0	41.05865097	250.0	93.0	250.0	101.0	4.133333206	10940.0	0.750500023	0.084514201	1.306069016	18.24336624	21.32348251	9.0	30.86503601	50.89159775	5.882003307	12.43449688	15.32937241	1.555139422	1.773273349	57.67502594	208.4738007	4.0	51.0
5101.150881	55.6561	13.2178	8.333333015	6.516666889	27.73049545	649.5849609	21.60000038	-1.899999976	23.5	8.966667175	3.116666794	16.60000038	0.816666663	579.0	63.0	29.0	21.33297729	178.0	105.0	157.0	130.0	3.791666746	9912.916992	0.725499988	0.084003218	1.468651533	11.51308537	8.694854736	12.0	73.82826233	14.65865326	6.406029701	12.94981098	13.65674686	3.437458754	2.358389378	58.21393967	121.5125122	2.0	33.0
5098.154063	53.5	10.5	8.595832825	7.641666412	31.84027672	618.0227051	22.10000038	-1.899999976	24.0	16.36666679	4.050000191	16.36666679	1.233333349	728.0	73.0	44.0	15.28010559	212.0	147.0	212.0	174.0	3.533333302	9694.666992	0.933399975	0.072581753	1.477172971	8.767370224	9.461183548	12.0	74.23583984	16.99678802	5.634815216	13.95242786	7.05526495	8.866528511	1.648388147	49.82436752	116.9942474	1.0	26.0
5097.588008	49.0	15.0	7.316666603	8.233333588	30.26960754	714.2520752	22.10000038	-5.099999905	27.20000076	16.16666603	-1.399999976	16.16666603	-1.399999976	640.0	89.0	32.0	37.10423279	247.0	105.0	247.0	105.0	2.450000048	10858.91699	0.789600015	0.094371602	1.39522624	12.36066914	16.26023674	9.0	57.43692398	30.20240784	4.948495388	18.99585915	12.67557526	11.04993629	1.61029923	30.20872688	188.6918488	3.0	44.0
5096.468481	53.476	10.6065	8.6875	7.824999809	31.93877602	627.7851563	22.39999962	-2.099999905	24.5	16.58333206	4.133333206	16.58333206	1.200000048	699.0	72.0	44.0	15.62062359	208.0	142.0	208.0	168.0	3.458333254	9728.0	0.885100007	0.074769005	1.282591343	11.50572109	7.529947281	12.0	67.96627045	20.52800751	6.051774979	14.24975872	8.925251007	18.29230499	1.79954946	49.03899765	123.7234879	1.0	26.0
5092.89943	38.38	16.22	14.02499962	6.050000191	29.08654022	548.6118774	25.29999924	4.5	20.79999924	9.333333015	20.73333359	20.89999962	7.733333111	891.0	128.0	19.0	54.74850082	364.0	66.0	107.0	340.0	3.166666746	15540.5	0.699999988	0.118262403	1.207047343	23.89424896	17.47294235	9.0	38.09776306	38.00798798	6.255000114	13.90761852	17.30418968	0.0	1.919614792	17.11056519	391.6018982	3.0	44.0
5090.941394	54.4	-3.2667	8.387499809	6.691666603	37.59363174	433.0028687	18.20000076	0.400000006	17.80000114	6.150000095	10.01666641	13.8166666	3.266666651	1282.0	144.0	77.0	23.69865608	418.0	234.0	260.0	367.0	4.625	8875.0	2.066800117	0.087663844	0.996178567	23.56595993	20.54240227	9.0	37.83542252	38.59861755	5.732756138	11.476017	12.52924633	1.259579539	3.053281069	45.08069611	199.0932617	3.0	40.0
5090.124563	62.6322	17.6906	3.270833254	8.108333588	26.58469963	812.7715454	19.70000076	-10.80000019	30.5	8.800000191	-2.683333397	13.73333359	-6.383333206	693.0	79.0	35.0	26.49007988	225.0	121.0	201.0	143.0	3.308333397	9059.333008	1.077900052	0.071619056	1.139773726	4.663877964	8.621626854	12.0	80.65894318	14.67717743	4.294702053	24.49422455	13.53957653	0.0	1.761782289	24.64006615	199.1799927	1.0	27.0
5089.326607	55.6942	13.4504	7.800000191	6.866666794	29.09604454	639.7584839	21.20000076	-2.400000095	23.60000038	8.416666985	2.716666698	15.96666718	0.383333296	669.0	69.0	36.0	21.05339813	204.0	123.0	180.0	157.0	3.275000095	9887.833008	0.886500001	0.068919927	1.172682047	6.794793129	8.987579346	12.0	71.60309601	21.60211182	4.876429558	21.16154861	16.22095108	3.643147707	3.01045537	23.1366272	115.0883026	2.0	35.0
5089.057585	51.5105	9.68253	8.104166985	7.391666889	31.18846893	615.3877563	21.29999924	-2.400000095	23.69999886	1.850000024	3.766666651	15.75	0.683333278	826.0	82.0	50.0	12.11747456	232.0	178.0	215.0	215.0	3.650000095	9858.833008	1.046800017	0.098010287	1.19727993	21.00302124	9.350956917	8.0	8.451896667	70.54508209	6.169043064	9.276837349	10.02594852	20.65094376	2.324563742	37.58831787	172.5518188	3.0	40.0
5087.74932	41.57	-5.64	12.59583378	11.5583334	40.55555725	604.8082275	29.0	0.5	28.5	6.300000191	20.29999924	20.33333397	5.616666794	598.0	77.0	16.0	40.32314301	216.0	68.0	71.0	212.0	2.650000095	15269.75	0.43599999	0.084110036	1.366353631	22.86566734	14.49864006	12.0	49.58132553	27.55300903	7.295623779	7.874639034	11.77374935	38.76119232	1.512747884	29.66863251	219.8933258	3.0	47.0
5080.644417	43.05	-5.37	5.845833302	8.058333397	32.62483215	605.0449219	20.79999924	-3.900000095	24.69999886	0.233333305	13.75	13.75	-0.850000024	1217.0	143.0	51.0	30.6411972	411.0	181.0	181.0	387.0	5.216666698	13816.08301	1.175199986	0.110221617	1.006322742	24.8458786	27.14550781	9.0	29.28451538	45.86960602	6.163328171	13.8322134	15.11670589	16.12463951	6.220079422	26.82901764	90.56291962	2.0	38.0
5078.446681	55.9336	13.5519	7.345833302	7.075000286	29.47916603	640.729187	21.0	-3.0	24.0	4.166666508	6.083333492	15.51666641	-0.116666675	772.0	81.0	45.0	20.23582077	236.0	147.0	196.0	197.0	2.908333302	9798.75	1.049800038	0.073014162	1.137714148	8.755541801	8.406703949	12.0	74.96966553	16.27479553	5.779198647	13.75152397	8.214485168	5.642708302	1.997355342	45.22104645	102.3244019	2.0	36.0
5075.71808	48.46	18.9	7.016666889	9.833333969	32.77777863	764.3278198	23.20000076	-6.800000191	30.0	14.88333321	-1.116666675	16.29999924	-2.5	787.0	92.0	44.0	22.31744194	249.0	140.0	248.0	154.0	3.025000095	11368.41699	0.886399984	0.105371535	1.001705408	25.34930992	12.05775738	8.0	30.15323639	44.49745178	5.480966568	10.89831924	14.34271431	24.77887344	2.714808464	20.88054085	152.5056915	5.0	56.0
5074.768399	62.9308	18.3448	3.512500048	7.775000095	26.17845154	787.6608887	19.79999924	-9.899999619	29.69999886	3.766666651	2.083333254	13.8166666	-5.616666794	706.0	87.0	36.0	28.91135025	240.0	121.0	194.0	151.0	3.841666698	9007.583008	1.126299977	0.070053801	1.093904972	3.731744051	19.92731857	12.0	84.6295929	11.63866425	4.581926823	22.59127617	12.99917603	3.343805075	2.911194324	25.27729034	180.2626801	2.0	38.0
5073.783233	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560.0	85.0	26.0	42.74531555	226.0	82.0	226.0	85.0	3.858333349	10930.91699	0.642199993	0.082404971	1.400041461	18.05256653	16.11732292	9.0	44.13959503	37.80783844	5.724782944	10.38245678	11.53142357	0.0	2.134118557	38.88417053	205.5180206	3.0	47.0
5073.633999	41.85	23.13	11.97500038	11.38333321	34.81141663	800.1548462	29.60000038	-3.099999905	32.70000076	19.86666679	3.599999905	21.78333282	2.033333302	502.0	53.0	32.0	18.16143608	149.0	103.0	130.0	112.0	1.858333349	13639.66699	0.410600007	0.116523914	1.215839744	26.48843765	11.15725231	12.0	44.69113922	28.82041931	6.836144924	11.08449745	29.82481575	65.02407837	1.1917907	18.78630447	371.1991272	3.0	44.0
5072.967676	55.8	13.1	8.116666794	6.599999905	28.20512962	644.2625732	21.29999924	-2.099999905	23.39999962	8.833333015	2.949999809	16.26666641	0.600000024	632.0	66.0	32.0	21.07146072	193.0	115.0	171.0	143.0	3.974999905	9897.333008	0.815400004	0.069994666	1.467446685	14.20767021	7.549651146	12.0	63.63477325	22.15755463	6.158042431	13.13658714	13.25978661	0.0	1.649586558	51.94992828	141.7788086	2.0	34.0
5072.750528	55.7491	13.399	7.895833492	6.825000286	28.91949081	642.7301636	21.20000076	-2.400000095	23.60000038	8.550000191	2.766666651	16.04999924	0.416666657	674.0	70.0	37.0	20.54702759	205.0	125.0	181.0	158.0	3.158333302	9829.333008	0.888199985	0.076592125	1.141643763	12.95347691	7.555639267	12.0	64.85991669	22.18660736	6.489133358	11.9537344	12.88129234	3.066901207	1.764479756	46.89822006	133.4222565	2.0	36.0
5071.997094	62.6425	17.7422	3.254166603	7.974999905	26.4950161	803.496521	19.5	-10.60000038	30.10000038	8.716666222	-2.666666746	13.63333321	-6.233333588	720.0	80.0	37.0	25.90145111	232.0	128.0	205.0	149.0	3.458333254	9029.833008	1.131899953	0.071507491	1.162726164	5.468449593	12.16586304	12.0	78.99017334	15.54137421	4.223058701	21.62545013	13.20458794	10.96380615	3.85798049	32.58263016	175.8751221	1.0	28.0
5069.327768	62.6422	17.7406	3.191666603	7.949999809	26.41195869	801.9205322	19.5	-10.60000038	30.10000038	8.616666794	-2.700000048	13.55000019	-6.300000191	729.0	82.0	38.0	25.93966866	236.0	130.0	208.0	152.0	3.433333397	9028.75	1.13380003	0.071507491	1.162726164	5.468449593	12.16586304	12.0	78.99017334	15.54137421	4.223058701	21.62545013	13.20458794	10.96380615	3.85798049	32.58263016	175.8751221	1.0	28.0
5068.566369	55.9497	13.5533	7.300000191	7.099999905	29.58333397	641.0042114	20.89999962	-3.099999905	24.0	4.116666794	6.066666603	15.46666718	-0.183333337	781.0	82.0	45.0	20.58187866	240.0	148.0	197.0	200.0	2.916666746	9804.833008	1.063699961	0.085183129	1.083849788	15.95274353	6.887479305	12.0	60.93385315	23.11340332	6.122347832	12.99338627	13.86440468	11.80698681	2.346420765	38.72304916	95.3522644	2.0	36.0
5064.879159	54.4	-2.9	7.950000286	6.650000095	37.35955048	432.434967	18.0	0.200000003	17.79999924	5.683333397	9.483333588	13.45000076	2.916666746	1688.0	189.0	96.0	26.23675728	558.0	289.0	335.0	496.0	5.108333588	8970.75	2.687900066	0.103684366	1.047110081	22.27962685	24.98801804	9.0	37.15213013	40.56824493	5.288545132	11.87505054	12.64304829	0.0	4.548619747	73.43497467	222.2190094	2.0	37.0
5063.833365	55.9494	-3.16028	8.479166985	7.008333206	38.08876801	424.1004333	19.0	0.600000024	18.39999962	8.883333206	5.199999809	14.01666641	3.733333349	685.0	70.0	42.0	13.89909267	192.0	143.0	172.0	174.0	5.533333302	8759.0	0.928200006	0.089539893	1.417573333	19.65177155	13.07296181	12.0	53.92515564	26.42307281	5.309776306	15.96932507	18.66749573	74.47330475	2.908742666	29.60372543	166.0075989	3.0	41.0
5062.741646	57.6781	14.9986	5.737500191	7.925000191	29.24354172	709.116333	21.10000038	-6.0	27.10000038	13.60000038	0.366666704	14.8166666	-2.566666603	650.0	74.0	33.0	24.10799789	207.0	112.0	198.0	138.0	3.191666603	9673.833008	0.916000009	0.085120372	1.117466807	12.55223846	8.509848595	12.0	50.66641235	36.78134918	4.684586048	21.98562431	8.941595078	0.0	2.262311697	21.12985802	106.5011826	1.0	25.0
5062.736154	38.97	16.34	15.65833282	7.166666985	32.42835617	554.8866577	28.0	5.900000095	22.10000038	13.6833334	22.45000076	22.73333359	9.350000381	1014.0	146.0	22.0	55.96841431	420.0	72.0	102.0	376.0	2.941666603	14863.16699	0.761300027	0.112786949	1.231989503	26.7522068	17.48185539	9.0	37.94212341	35.30567169	6.73382473	10.52972317	14.9551754	68.84323883	1.569786906	24.74732018	429.1471558	1.0	21.0
5062.189973	53.6473	-3.00733	9.816666603	6.300000191	35.39325714	439.784729	19.60000038	1.799999952	17.80000114	7.733333111	11.21666718	15.38333321	4.766666412	869.0	98.0	50.0	23.80173492	286.0	163.0	195.0	227.0	5.333333492	9480.416992	1.139600039	0.087159991	1.28665781	15.83491898	12.30527496	12.0	61.02239227	23.14268494	6.090087414	16.48056984	11.83993816	37.51324463	1.947421551	20.42247772	174.1461487	3.0	41.0
5061.700086	49.4013	16.2326	7.345833302	8.358333588	30.28381729	733.6535645	22.60000038	-5.0	27.60000038	16.29999924	-0.366666675	16.29999924	-1.683333397	560.0	84.0	26.0	42.54829407	226.0	82.0	226.0	85.0	3.858333349	10929.41699	0.640900016	0.092415601	1.367708564	15.61371231	15.99536133	9.0	50.20911407	34.1771698	5.676602364	11.11383152	9.663686752	2.04831624	1.524151206	33.96364594	187.0365753	3.0	47.0
5052.019169	40.82	-1.68	10.08749962	14.25833321	43.73721695	654.3842773	29.20000076	-3.400000095	32.60000229	11.80000019	18.51666641	18.66666603	2.850000143	543.0	76.0	27.0	30.32813072	184.0	101.0	113.0	124.0	2.933333397	15494.91699	0.375800014	0.108594507	1.01813817	22.2317028	26.27221489	9.0	51.25431442	26.51398468	6.589474678	13.69599724	15.46468639	111.1223679	1.669631958	19.67202187	189.5584717	3.0	42.0
5051.275116	46.5438	11.5614	7.849999905	9.266666412	33.21385956	707.9804688	22.89999962	-5.0	27.89999962	16.60000038	-0.75	16.60000038	-0.75	712.0	96.0	27.0	43.07846451	279.0	87.0	279.0	87.0	1.299999952	12481.08301	0.764199972	0.098016009	1.079565287	15.00649738	29.6984024	9.0	53.21082306	31.7826767	6.017343998	11.61182213	15.9058094	12.18811226	2.478268862	36.64203644	133.4633331	4.0	54.0
5048.997454	41.54	24.98	10.17916679	9.824999809	33.53242493	734.0252075	25.89999962	-3.400000095	29.29999924	2.683333397	18.58333397	19.16666603	1.200000048	624.0	71.0	33.0	22.2667675	186.0	110.0	138.0	174.0	2.424999952	13803.08301	0.524200022	0.123470128	0.912313998	25.92568398	25.92663956	9.0	39.77219391	34.30212402	5.652880669	13.94390392	12.98033619	3.373866796	1.429156423	22.48155975	252.1969299	1.0	26.0
5048.435848	41.77	25.68	12.0583334	10.94999981	34.43396378	780.0548706	29.10000038	-2.700000048	31.80000114	7.733333111	21.0	21.63333321	2.466666698	583.0	68.0	31.0	22.93811226	182.0	100.0	119.0	162.0	2.091666698	14068.41699	0.4736	0.097325027	1.110877275	23.13390923	18.52409172	9.0	37.59230042	39.27378845	6.666927814	11.31642532	36.98034668	8.956834793	1.099174142	17.80145836	408.8473511	3.0	47.0
5046.897531	56.4	12.9	6.766666412	6.650000095	28.41880417	635.2963867	19.79999924	-3.599999905	23.39999962	3.733333111	5.566666603	14.78333282	-0.683333337	948.0	99.0	52.0	22.07296753	286.0	174.0	255.0	235.0	4.574999809	9762.75	1.375499964	0.071191512	1.320398688	7.123396873	10.11996555	12.0	69.05709839	23.81950378	4.457184792	19.19123459	9.416226387	2.108280659	1.976495624	23.11120033	126.9932404	2.0	33.0
5046.087557	57.3263	15.8979	6.375	9.516666412	33.27505875	700.4268188	22.60000038	-6.0	28.60000038	14.26666737	1.083333254	15.41666698	-1.816666722	560.0	62.0	32.0	21.73464394	180.0	104.0	173.0	118.0	2.474999905	9833.416992	0.759599984	0.078865007	1.120264053	16.28792191	11.78704166	5.0	60.46726227	23.24481201	5.06132555	21.42012215	12.91197395	0.0	2.227679014	19.85678101	101.2026215	2.0	34.0
5045.523684	49.17	16.5	8.854166985	8.458333015	29.99408913	755.6467896	24.20000076	-4.0	28.20000076	16.56666756	0.933333337	18.06666756	-0.516666651	503.0	79.0	23.0	43.68778992	205.0	72.0	203.0	75.0	3.258333206	11056.91699	0.529100001	0.102609813	1.3577739	23.87924957	9.075079918	8.0	16.89442444	59.22632599	7.549665928	9.555913925	21.95763206	13.40253258	1.553450465	40.08561325	341.4945984	4.0	53.0
5044.775364	43.74	3.89	14.07916641	9.141666412	35.29600906	605.116272	28.39999962	2.5	25.89999962	10.66666698	21.86666679	21.86666679	7.116666794	683.0	103.0	22.0	34.9028511	232.0	102.0	102.0	193.0	4.724999905	14307.0	0.482300013	0.106816418	1.212353349	34.99074173	21.79871559	9.0	23.74388123	41.26537704	6.837937832	17.77209282	14.04249763	130.8096008	1.598960757	10.96712494	261.5599976	3.0	44.0
5035.909893	48.56	9.16	8.887499809	8.875	33.87404633	661.7783203	23.39999962	-2.799999952	26.19999886	15.51666641	2.033333302	17.11666679	0.849999964	719.0	95.0	37.0	28.81362915	253.0	121.0	242.0	129.0	2.450000048	11062.16699	0.851000011	0.095097549	1.311320901	20.36334038	15.87437916	6.0	43.07833099	36.55832672	6.501185894	14.22077942	21.08841133	25.37044334	1.627157092	13.00157261	177.0998077	3.0	44.0
5035.699789	55.71	13.2	8.1875	6.308333397	26.95869064	650.8146362	21.39999962	-2.0	23.39999962	8.783332825	3.0	16.48333359	0.649999976	661.0	68.0	35.0	20.70275879	200.0	123.0	174.0	156.0	3.933333397	9831.0	0.82249999	0.078009151	1.501915216	7.064375877	7.12353754	12.0	74.93592834	17.99969482	5.788283348	15.35336876	9.054650307	4.677136898	1.897607803	31.69581032	146.8051147	2.0	34.0
5035.53325	49.4112	16.2815	7.395833492	8.241666794	30.07907486	733.8084106	22.5	-4.900000095	27.39999962	16.35000038	-0.300000012	16.35000038	-1.633333325	560.0	85.0	26.0	42.74531555	226.0	82.0	226.0	85.0	3.858333349	10930.91699	0.642199993	0.082404971	1.400041461	18.05256653	16.11732292	9.0	44.13959503	37.80783844	5.724782944	10.38245678	11.53142357	0.0	2.134118557	38.88417053	205.5180206	3.0	47.0
5034.381605	48.86	4.1	10.38333321	9.600000381	37.79527664	588.647644	25.10000038	-0.300000012	25.39999962	17.85000038	6.333333015	17.85000038	3.416666746	610.0	62.0	42.0	12.7132616	172.0	126.0	172.0	142.0	3.708333254	11176.66699	0.651899993	0.102908187	1.308213353	27.05985641	22.51915932	8.0	19.42929077	53.51085281	7.375751495	10.74039841	15.55145836	360.4080811	1.547757506	46.0576973	269.066803	1.0	30.0
5032.558551	55.7	13.2	8.316666603	6.400000095	27.23404121	650.5988159	21.60000038	-1.899999976	23.5	8.933333397	3.133333445	16.60000038	0.76666671	615.0	64.0	31.0	20.80802155	187.0	112.0	166.0	140.0	3.875	9849.5	0.763000011	0.068300799	1.507487178	9.143152237	8.687058449	12.0	69.39739227	21.4594574	5.973516464	15.45495319	9.803943634	6.839525223	2.147694588	33.34064102	156.4263	2.0	34.0
5031.139936	56.0	-4.4	7.329166889	6.108333111	37.93996048	392.7783203	16.39999962	0.300000012	16.10000038	3.649999857	8.566666603	12.30000019	2.916666746	1669.0	205.0	83.0	31.98493004	571.0	258.0	292.0	526.0	5.400000095	8579.5	2.673300028	0.08575207	1.159986377	17.04771423	13.93440151	9.0	54.34497833	28.60730743	4.974608421	15.53143406	17.21097183	0.0	4.005335331	18.37334442	149.1517944	3.0	41.0
