Accession_ID	Mg_blues (µg/g DW)	Latitude	Longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	awc	bulk_density	CaCO3	CEC	clay	CN	coarse_fragments	K	N	P	ph	sand	silt	srad_mean	ai	Mg(Soil) mg/kg
9128	5133.51762	39.8692	45.3622	7.704166889	10.6916666	26.53018951	1013.222717	28.20000076	-12.10000038	40.30000305	11.3166666	20.10000038	20.10000038	-4.866666794	432	66	20	41.24691772	177	74	74	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15371.66699	0.35769999	NA
9130	4803.008429	39.8692	45.3622	7.704166889	10.6916666	26.53018951	1013.222717	28.20000076	-12.10000038	40.30000305	11.3166666	20.10000038	20.10000038	-4.866666794	432	66	20	41.24691772	177	74	74	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15371.66699	0.35769999	NA
9131	4650.409311	39.8692	45.3622	7.704166889	10.6916666	26.53018951	1013.222717	28.20000076	-12.10000038	40.30000305	11.3166666	20.10000038	20.10000038	-4.866666794	432	66	20	41.24691772	177	74	74	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15371.66699	0.35769999	NA
9133	4509.140422	39.8692	45.3622	7.704166889	10.6916666	26.53018951	1013.222717	28.20000076	-12.10000038	40.30000305	11.3166666	20.10000038	20.10000038	-4.866666794	432	66	20	41.24691772	177	74	74	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15371.66699	0.35769999	NA
9134	4743.47529	39.8692	45.3622	7.704166889	10.6916666	26.53018951	1013.222717	28.20000076	-12.10000038	40.30000305	11.3166666	20.10000038	20.10000038	-4.866666794	432	66	20	41.24691772	177	74	74	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15371.66699	0.35769999	NA
9298	5084.671086	55.9681	-3.21833	8.912500381	7.208333492	38.5472374	427.3657532	19.5	0.800000012	18.70000076	9.366666794	5.650000095	14.46666718	4.083333492	636	66	39	13.90291119	179	131	161	159	0.085161589	1.417551398	6.308026791	17.8660717	20.99829102	18.69508553	11.60524464	184.3346558	2.344854355	40.32806015	5.403596401	53.33987427	25.66183472	8784.75	0.861299992	NA
9321	5331.349824	62.8622	18.336	3.629166603	7.491666317	25.92272186	762.5419922	19.39999962	-9.5	28.89999962	4.016666412	1.949999928	13.64999962	-5.099999905	719	89	36	28.60884666	246	125	193	155	0.076635309	1.170562983	4.951548576	10.08638668	7.941580296	23.88031769	14.3880825	168.0047455	2.901052952	30.83712959	4.480220795	71.72795105	20.33046722	9050.083008	1.123299956	37
9323	4540.969176	62.8622	18.336	3.629166603	7.491666317	25.92272186	762.5419922	19.39999962	-9.5	28.89999962	4.016666412	1.949999928	13.64999962	-5.099999905	719	89	36	28.60884666	246	125	193	155	0.076635309	1.170562983	4.951548576	10.08638668	7.941580296	23.88031769	14.3880825	168.0047455	2.901052952	30.83712959	4.480220795	71.72795105	20.33046722	9050.083008	1.123299956	37
9332	4773.59444	62.8698	18.381	3.712500095	7.508333206	25.98039246	766.5065918	19.5	-9.399999619	28.89999962	4.083333492	2.083333492	13.76666641	-5.083333492	704	88	35	28.82870483	241	121	190	152	0.081829287	1.165513873	7.400091648	11.3069191	8.811560631	23.50194931	20.74848175	179.8204651	2.085430622	34.06342697	4.608797073	74.6960144	16.49242401	9046.666992	1.100700021	37
9336	4550.279911	62.8794	18.4473	4.016666889	7.25	25.52816963	755.7546997	19.39999962	-9	28.39999962	4.5	2.25	13.9333334	-4.616666794	679	84	35	28.64535141	232	117	184	146	NA	NA	NA	NA	7.284350395	NA	NA	NA	NA	NA	NA	73.50131226	19.21434021	9053.333008	1.075399995	36
9339	4790.56918	57.7133	15.0689	5.337500095	7.625	28.77358437	695.286499	20.39999962	-6.099999905	26.5	13.11666679	-0.033333346	14.26666641	-2.733333349	687	77	36	23.08039474	216	123	207	148	0.078226037	1.165286541	0	13.12942028	5.843305111	22.8816433	13.6521616	118.4082718	3.240004301	16.46658134	4.324503899	66.36717224	27.78952026	9682.583008	1.008299947	26
9343	4214.15748	57.3089	18.1512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9352	4375.400122	57.2608	16.3675	6.533333302	9.199999809	33.21299744	681.4901123	22	-5.699999809	27.70000076	14.34999943	1.200000048	15.38333321	-1.333333373	574	65	36	20.04190063	178	111	171	133	0.071435027	1.107679367	0	16.53890991	14.00303555	18.61696434	10.62168884	69.58930969	2.463512659	27.54710579	5.016254902	68.71699524	17.27996826	9998.5	0.772499979	43
9353	4287.89429	57.2608	16.3675	6.533333302	9.199999809	33.21299744	681.4901123	22	-5.699999809	27.70000076	14.34999943	1.200000048	15.38333321	-1.333333373	574	65	36	20.04190063	178	111	171	133	0.071435027	1.107679367	0	16.53890991	14.00303555	18.61696434	10.62168884	69.58930969	2.463512659	27.54710579	5.016254902	68.71699524	17.27996826	9998.5	0.772499979	43
9363	5013.614813	62.9147	18.4045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.084130846	1.133053422	5.936465263	10.18791962	9.986363411	22.37430191	NA	126.1682816	2.521256685	33.01934052	4.912255287	60.52534103	29.48829651	NA	NA	38
9369	5179.522208	57.6781	14.9986	5.737500191	7.925000191	29.24354172	709.116333	21.10000038	-6	27.10000038	13.60000038	0.366666704	14.8166666	-2.566666603	650	74	33	24.10799789	207	112	198	138	0.085120372	1.117466807	0	8.941595078	12.55223846	21.98562431	8.509848595	106.5011826	2.262311697	21.12985802	4.684586048	50.66641235	36.78134918	9673.833008	0.917800009	25
9371	4928.055901	63.016	18.3175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.960282326	NA	NA	NA	NA	NA	NA	72.00128174	19.03843689	NA	NA	35
9380	5981.329355	55.7488	13.3742	7.962500095	6.824999809	28.91949081	644.6814575	21.29999924	-2.299999952	23.59999847	8.583333015	2.833333254	16.14999962	0.483333349	667	70	36	21.30728149	204	122	179	157	0.076947294	1.186851263	3.43039465	12.37764931	10.72564411	11.93923569	6.74111414	136.8060913	2.188888073	47.78464508	6.27104187	67.62792206	21.64643097	9844.416992	0.881900012	36
9381	4643.294465	55.8106	14.2091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.07674408	NA	NA	NA	NA	NA	NA	68.35652924	20.56672668	NA	NA	NA
9382	5287.483082	55.8106	14.2091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.07674408	NA	NA	NA	NA	NA	NA	68.35652924	20.56672668	NA	NA	NA
9383	4387.838801	55.8106	14.2091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.07674408	NA	NA	NA	NA	NA	NA	68.35652924	20.56672668	NA	NA	NA
9386	3942.051765	62.806	18.1896	3.9375	7.591666698	26.17816162	765.9905396	19.70000076	-9.300000191	29	4.349999905	2.333333254	13.96666718	-4.900000095	688	87	37	28.55791855	236	121	185	146	NA	NA	NA	NA	6.177222729	NA	NA	NA	NA	NA	NA	77.88957214	15.93320465	9055.25	1.066599965	35
9388	5449.578149	62.806	18.1896	3.9375	7.591666698	26.17816162	765.9905396	19.70000076	-9.300000191	29	4.349999905	2.333333254	13.96666718	-4.900000095	688	87	37	28.55791855	236	121	185	146	NA	NA	NA	NA	6.177222729	NA	NA	NA	NA	NA	NA	77.88957214	15.93320465	9055.25	1.066599965	35
9390	5182.994659	57.3263	15.8979	6.375	9.516666412	33.27505875	700.4268188	22.60000038	-6	28.60000038	14.26666737	1.083333254	15.41666698	-1.816666722	560	62	32	21.73464394	180	104	173	118	0.078865007	1.120264053	0	12.91197395	16.28792191	21.42012215	11.78704166	101.2026215	2.227679014	19.85678101	4.433102608	60.46726227	23.24481201	9833.416992	0.766300023	34
9391	4584.935559	57.3263	15.8979	6.375	9.516666412	33.27505875	700.4268188	22.60000038	-6	28.60000038	14.26666737	1.083333254	15.41666698	-1.816666722	560	62	32	21.73464394	180	104	173	118	0.078865007	1.120264053	0	12.91197395	16.28792191	21.42012215	11.78704166	101.2026215	2.227679014	19.85678101	4.433102608	60.46726227	23.24481201	9833.416992	0.766300023	34
9392	4789.646793	57.3263	15.8979	6.375	9.516666412	33.27505875	700.4268188	22.60000038	-6	28.60000038	14.26666737	1.083333254	15.41666698	-1.816666722	560	62	32	21.73464394	180	104	173	118	0.078865007	1.120264053	0	12.91197395	16.28792191	21.42012215	11.78704166	101.2026215	2.227679014	19.85678101	4.433102608	60.46726227	23.24481201	9833.416992	0.766300023	34
9394	4423.113401	56.5804	16.4063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.70943737	NA	NA	NA	NA	NA	NA	66.43494415	18.85562134	NA	NA	NA
9399	6492.298086	55.4234	13.9905	7.9375	6.741666317	28.56638336	631.2761841	21.29999924	-2.299999952	23.59999847	8.766666412	2.783333302	15.96666622	0.650000036	625	70	35	23.54902267	205	118	149	153	0.077214062	1.426484346	10.35396385	13.24622822	14.06045628	11.38406277	6.882913113	138.1038666	2.153087139	56.94608688	6.355752468	64.81222534	21.12731934	10084.16699	0.842100024	39
9402	5040.718191	57.8765	14.8549	5.516666889	8.066666603	29.76629829	701.2175293	20.79999924	-6.300000191	27.09999847	13.30000019	0.150000006	14.5	-2.683333397	632	72	32	23.58761978	200	112	191	132	0.094832882	1.056107402	24.13812828	10.77505684	13.98924923	16.19314194	11.30906868	118.6891479	2.518249273	23.884758	5.151643276	52.19044495	33.82030487	9677	0.906400025	32
9404	5227.999946	55.7491	13.399	7.895833492	6.825000286	28.91949081	642.7301636	21.20000076	-2.400000095	23.60000038	8.550000191	2.766666651	16.04999924	0.416666657	674	70	37	20.54702759	205	125	181	158	0.076592125	1.141643763	3.066901207	12.88129234	12.95347691	11.9537344	7.555639267	133.4222565	1.764479756	46.89822006	6.210220814	64.85991669	22.18660736	9829.333008	0.896700025	36
9405	6150.089773	55.7491	13.399	7.895833492	6.825000286	28.91949081	642.7301636	21.20000076	-2.400000095	23.60000038	8.550000191	2.766666651	16.04999924	0.416666657	674	70	37	20.54702759	205	125	181	158	0.076592125	1.141643763	3.066901207	12.88129234	12.95347691	11.9537344	7.555639267	133.4222565	1.764479756	46.89822006	6.210220814	64.85991669	22.18660736	9829.333008	0.896700025	36
9408	6082.480435	56.047	13.9519	6.949999809	7.233333111	30.64971733	621.0950928	20.60000038	-3	23.60000038	7.5	2.033333302	14.91666698	-0.233333305	725	73	43	18.75135422	215	140	193	177	0.07062792	1.216094613	0.837289274	10.96911144	6.729318619	17.51932144	14.95559025	104.7794724	2.400722742	20.57275963	4.240186691	62.34954834	30.92113495	9843.5	0.998300016	35
9409	4742.317956	56.0573	14.302	7.420833588	7.558333397	31.10425377	638.4122925	21.5	-2.799999952	24.29999924	14.78333378	2.383333445	15.61666679	0.049999993	567	60	31	20.91528702	172	102	165	122	0.078243583	1.474999547	12.82341385	15.78617287	9.811448097	17.98779106	6.962084293	123.596962	1.897436261	38.13356781	5.068815231	76.08425903	14.10429382	9875.75	0.76849997	37
9412	4951.43891	57.2746	16.1494	6.416666508	9.350000381	32.92253494	694.2861938	22.39999962	-6	28.39999962	14.26666641	1.066666722	15.41666698	-1.633333325	565	62	33	21.08746529	177	105	171	124	0.080146931	1.118587136	0	16.27943993	12.92919827	19.95918655	12.98601913	88.58093262	2.211841822	23.44090843	4.723268986	58.83724976	28.23355103	9939.75	0.746500015	39
9413	5962.797029	57.2746	16.1494	6.416666508	9.350000381	32.92253494	694.2861938	22.39999962	-6	28.39999962	14.26666641	1.066666722	15.41666698	-1.633333325	565	62	33	21.08746529	177	105	171	124	0.080146931	1.118587136	0	16.27943993	12.92919827	19.95918655	12.98601913	88.58093262	2.211841822	23.44090843	4.723268986	58.83724976	28.23355103	9939.75	0.746500015	39
9416	5648.629698	57.7215	18.3837	7.033333302	6.183333397	26.20056534	647.5911255	20.39999962	-3.200000048	23.60000038	7.983333588	4.800000191	15.44999981	-0.233333334	511	56	25	25.89341736	160	90	134	109	NA	NA	NA	NA	18.18793106	NA	NA	NA	NA	NA	NA	58.04587555	23.76618958	10425.58301	0.702300012	NA
9421	6617.198369	55.9745	14.3997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9427	4585.278988	62.8815	18.4055	3.720833302	7.425000191	25.8710804	765.0057983	19.39999962	-9.300000191	28.70000076	4.083333492	2.083333254	13.76666641	-5.050000191	707	88	35	28.75358963	241	121	192	153	0.073378257	1.109878778	3.081563473	10.24759483	10.11734009	22.94112778	12.8498621	200.9111023	1.817569733	31.15966606	4.489095211	61.84751511	28.03514099	9046.333008	1.09860003	37
9433	3701.42271	62.9513	18.2763	3.404166698	7.991666317	26.46247292	798.1553955	20	-10.19999981	30.20000076	3.666666746	2.049999952	13.8166666	-5.916666508	714	88	37	28.6592865	241	124	198	151	0.076114148	1.160615683	3.94068861	7.692864418	5.77393198	25.13546753	12.85757065	161.7186127	1.638143659	28.19322205	4.284169674	75.81234741	18.41371918	8986.666992	1.069800019	36
9436	5416.516591	56.1633	14.6806	7.395833492	7.525000095	30.46558762	646.3409424	21.5	-3.200000048	24.70000076	7.900000095	2.283333302	15.69999981	-0.100000024	611	64	35	20.19272995	185	115	170	140	NA	NA	NA	NA	9.935993195	NA	10.47976398	NA	NA	NA	NA	69.1673584	20.89665222	9924.25	0.83890003	35
9442	3237.538607	55.5678	14.3398	8.008333206	6.283333302	27.67988205	615.8137207	21	-1.700000048	22.70000076	8.933333397	2.849999905	15.91666698	1.016666651	588	63	33	19.87232018	183	112	150	138	NA	NA	NA	NA	NA	NA	6.909757614	NA	NA	NA	NA	NA	NA	10053.58301	0.778999984	41
9451	3173.989362	57.2545	18.2109	6.970833302	6.941666603	28.10391426	650.9414673	20.89999962	-3.799999952	24.69999886	7.883333206	4.766666889	15.44999981	-0.283333302	528	59	28	23.51778984	168	94	135	113	0.099099278	1.134286284	3.800810337	22.72270012	16.47506142	17.55347061	10.10134315	109.7804031	2.715456247	27.85951042	5.536186218	66.04623413	17.47870636	10375.91699	0.734099984	36
9452	4863.943757	57.2545	18.2109	6.970833302	6.941666603	28.10391426	650.9414673	20.89999962	-3.799999952	24.69999886	7.883333206	4.766666889	15.44999981	-0.283333302	528	59	28	23.51778984	168	94	135	113	0.099099278	1.134286284	3.800810337	22.72270012	16.47506142	17.55347061	10.10134315	109.7804031	2.715456247	27.85951042	5.536186218	66.04623413	17.47870636	10375.91699	0.734099984	36
9453	4613.846052	57.8009	18.5162	6.866666794	6.233333111	26.19047546	653.0604248	20.39999962	-3.400000095	23.79999924	4.099999905	9.033333778	15.35000038	-0.433333337	569	61	27	25.28763008	177	97	147	127	0.078070424	1.104420424	1.963073611	22.99693489	11.37419701	21.07113266	5.41195488	104.2627563	2.658645391	21.85822487	5.07551527	67.29008484	21.33571625	10392.58301	0.76700002	38
9454	4343.541907	57.8009	18.5162	6.866666794	6.233333111	26.19047546	653.0604248	20.39999962	-3.400000095	23.79999924	4.099999905	9.033333778	15.35000038	-0.433333337	569	61	27	25.28763008	177	97	147	127	0.078070424	1.104420424	1.963073611	22.99693489	11.37419701	21.07113266	5.41195488	104.2627563	2.658645391	21.85822487	5.07551527	67.29008484	21.33571625	10392.58301	0.76700002	38
9455	4456.854609	57.8009	18.5162	6.866666794	6.233333111	26.19047546	653.0604248	20.39999962	-3.400000095	23.79999924	4.099999905	9.033333778	15.35000038	-0.433333337	569	61	27	25.28763008	177	97	147	127	0.078070424	1.104420424	1.963073611	22.99693489	11.37419701	21.07113266	5.41195488	104.2627563	2.658645391	21.85822487	5.07551527	67.29008484	21.33571625	10392.58301	0.76700002	38
9470	5438.800892	57.6511	14.8043	5.383333206	7.816666603	29.2759037	688.6196289	20.39999962	-6.300000191	26.70000076	13.0666666	0.033333249	14.19999981	-2.650000095	694	77	37	21.81319809	213	123	204	153	0.08257512	1.134179115	0	10.02282906	10.30705166	22.84017372	14.97340679	119.0669708	3.307394028	14.94910145	4.443498611	56.73271179	32.9602356	9685.166992	1.036499977	26
9476	3084.170198	55.5796	14.3336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.93919468	NA	NA	NA	NA	NA	NA	64.1008606	22.95994568	NA	NA	41
9481	5191.436922	55.4242	13.8484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.85303307	NA	NA	NA	NA	NA	NA	60.62706375	24.51990509	NA	NA	NA
9506	3939.944785	40.11	-7.47	13.16250038	8.775000572	35.52631378	578.5802612	27.70000076	3	24.70000076	7.433333397	20.70000076	20.71666718	6.75	1133	173	12	58.26556396	481	67	73	470	0.08273308	1.406786084	21.3500061	9.292191505	9.623511314	20.07227707	33.2203598	117.2625198	2.94461298	11.28601074	5.493866444	65.67893219	24.69755554	16384.75	0.75880003	40
9507	3339.697849	38.45	-7.5	16.04999924	12.23333359	45.81772614	513.0922241	31.60000038	4.900000095	26.70000076	10.96666622	22.36666679	22.73333359	10.11666679	565	90	4	58.71276474	240	29	34	225	0.073150076	1.400170207	28.2637825	10.16302586	19.48698997	10.03037739	25.22502518	211.1584473	1.410165429	14.74839878	6.527348518	49.43198395	31.08102417	17056.91602	0.334600002	49
9508	3960.95018	40.04	-7.11	14.17083359	9.358333588	36.55598831	590.7255249	29.10000038	3.5	25.60000038	8.366666794	21.86666679	21.91666603	7.633333206	869	130	10	56.74134445	368	53	59	348	0.073271669	1.480619073	13.90392685	12.43848133	18.4458313	13.8148737	32.85367966	193.8041229	2.757064104	16.37852097	5.997932434	49.3884697	32.16569519	16524.08398	0.538900018	39
9509	4964.251353	39.29	-7.4	14.92500019	8.949999809	36.38211441	564.4446411	29.79999924	5.199999809	24.59999847	9.666666985	22.20000076	22.51666641	8.766666412	745	111	7	56.94498062	314	45	49	297	0.092511855	1.130107641	31.11862946	10.0392437	12.54115391	12.3329134	21.10635757	367.2827148	2.581113577	25.46448708	5.995533466	50.85286713	36.60597992	16836.41602	0.452100009	31
9510	3603.583989	38.75	-7.59	14.72916698	10.17500019	41.02822876	524.1679688	29.5	4.699999809	24.79999924	9.699999809	21.31666756	21.66666603	8.850000381	698	106	6	57.40525818	291	39	43	278	0.081065096	1.400487542	51.92965317	9.485494614	13.70661354	13.56097412	27.56725502	253.9838867	2.355472326	19.00825119	6.122064114	54.15579224	32.13759613	17029.91602	0.42019999	50
9511	3605.787472	38.53	-8.02	16.03750038	11.42500019	44.45524979	500.9814453	31.20000076	5.5	25.70000076	11.0666666	22.21666718	22.53333282	10.25	625	102	4	61.12472916	274	29	36	260	0.05776852	1.499340415	10.11497498	9.793960571	10.56493855	12.84880447	23.4475441	240.511734	1.807379246	14.19614124	5.890455246	55.37209702	34.06296539	16996.66602	0.385600001	58
9512	3638.734608	38.22	-7.84	16.24166679	11.94999981	44.58955383	525.1053467	32.20000076	5.400000095	26.80000114	11.13333321	22.79999924	23.10000038	10.26666641	590	99	3	61.30298615	256	27	32	244	0.077427559	1.399129272	68.99025726	12.75284767	19.53805923	10.99352169	20.78240395	170.4223633	1.307711124	22.06579971	7.040001869	44.28638458	36.17555618	17095.33398	0.353100002	54
9513	4199.96876	38.77	-4.07	14.8125	13.34166622	39.3559494	726.1828003	34.5	0.600000024	33.90000153	10.35000038	24.08333397	24.30000114	6.583333492	439	62	6	46.32877731	162	37	42	150	0.10110563	1.323850989	185.9519196	15.40287971	30.18705368	8.504922867	14.82567883	246.6696777	1.419635296	12.80763721	7.703962326	39.89897919	29.91397095	16573.66602	0.26699999	57
9514	3835.258528	39.15	-4.54	14.22916698	11.4416666	37.26927185	678.8206787	32	1.299999952	30.70000076	10.25	22.96666718	23.06666565	6.549999714	461	64	7	46.07997894	170	39	43	157	0.094694979	1.356438041	126.5327301	10.92017365	21.25582123	10.66341496	24.01678276	340.5368347	1.970266223	22.29614067	6.551401138	44.36898041	34.37519836	16660.83398	0.292199999	17
9515	3165.071233	39.72	-6.89	16.61249924	10.77499962	39.1818161	601.4343872	32.5	5	27.5	10.53333378	24.35000038	24.36666679	9.766666412	598	87	5	55.32944107	249	35	42	226	0.075834565	1.340369344	39.17498779	8.876810074	14.73284721	12.13588333	30.13070488	245.3563538	1.491583943	10.48987484	6.060344219	47.43379974	37.83335114	16635.16602	0.357300013	35
9517	4458.757759	42.19	-7.8	12.82499981	10.66666603	43.01075363	500.9831238	27	2.200000048	24.79999924	7.766666889	18.98333359	19.33333397	6.966666698	1724	251	33	49.26459122	683	146	176	664	0.079577185	1.110743403	46.5184021	9.395356178	9.740462303	11.57355309	19.00172997	173.0416107	1.535725117	36.36524963	5.709838867	59.14143372	31.11810303	13750.83301	1.478399992	25
9518	4346.893363	39.88	-0.36	12.625	12.48333359	41.89038086	624.5307617	29.70000076	-0.100000001	29.80000114	14.11666679	6.5	20.78333282	5.716666698	447	56	22	29.41242409	143	82	92	91	0.109074041	1.140758038	78.0643158	15.71392536	29.28417206	12.70246696	24.49658394	169.7401428	1.953431249	21.89687157	6.535092831	30.68360901	40.03221893	15959.41699	0.310499996	39
9519	4286.539424	41.94	2.64	13.70416641	10.17500019	38.98467255	570.2728882	27.60000038	1.5	26.10000038	14.5666666	20.96666718	21.01666641	7.233333111	786	89	38	21.83395386	240	159	177	178	0.10013371	0.98569417	125.6371307	10.2708149	20.76499367	14.70974445	21.95467186	293.2932434	1.624960184	13.58027554	6.621585846	42.59981537	36.63519287	14585.33301	0.601599991	47
9520	5539.747801	41.7	-3.68	11.77083302	11.95833302	39.72868347	653.3148193	29.29999924	-0.800000012	30.09999847	13.71666718	20.06666565	20.20000076	4.283333302	375	43	12	29.74526405	116	56	64	104	0.080997124	1.427150488	36.98142242	8.895600319	16.13351631	9.149763107	15.98140526	154.7711334	1.207029939	19.2502346	6.53834486	54.35190964	29.51457214	14821.08301	0.278800011	32
9521	5007.772549	41.43	2.13	14.79166698	8.733333588	36.23789597	562.291687	27.89999962	3.799999952	24.10000038	15.76666641	9.133333206	22.14999962	8.533333778	688	84	31	26.8908329	231	140	173	143	0.098809257	0.953523576	166.2753906	14.91251755	39.78193283	12.93749046	17.48834038	217.5063019	3.017678261	33.74346924	6.584105968	18.8584137	41.35965347	14985.5	0.50819999	41
9522	4641.892735	36.52	-5.27	16.61666679	8.583333015	39.55453491	466.8966064	28.79999924	7.099999905	21.69999886	12.33333302	22.41666603	22.83333397	11.36666679	680	127	1	75.74800873	339	15	22	314	0.106077634	1.422410488	126.2282333	11.89401627	14.93136406	13.60910892	23.1020565	227.4947357	1.746103883	11.20759583	5.980178833	55.69259262	29.37604523	17516.75	0.431400001	58
9523	3922.711567	38.37	-2.66	14.59583282	13.54166603	39.82843018	735.2039185	34.5	0.5	34	10.25	24.06666565	24.26666641	6.400000095	395	52	6	45.96033859	145	33	36	131	0.103613757	1.303781033	383.2479553	17.69649124	27.44371223	11.80963612	17.38303757	327.6231079	1.264118075	15.45154476	7.950550556	30.41268921	42.14360046	16689.08398	0.228499994	47
9524	5040.706935	42.52	-0.56	10.47916698	9.991666794	37.42197418	600.8609619	26.29999924	-0.400000006	26.69999886	7.283333302	18.33333397	18.33333397	3.766666651	758	81	36	21.51073647	227	140	140	203	0.119696207	1.338630438	228.3212585	23.13479042	24.93262863	15.49265671	20.97293854	151.2473755	3.85603714	5.594468117	6.914215565	35.02781677	40.0395546	14663	0.597800016	38
9525	5607.510382	42.49	0.54	7.699999809	10.91666698	38.71158218	617.553833	24	-4.199999809	28.20000076	4.766666412	15.8166666	15.8166666	0.816666663	1027	110	57	18.50198746	303	216	216	253	0.124436714	1.004649878	56.30521011	18.34130096	16.92626572	16.8992157	27.35143852	126.7816696	3.70413065	11.99711609	5.53834343	55.19431686	27.87941742	14977.16699	0.859700024	51
9526	4763.543922	41.54	2.39	14.64999962	9.25	37.90983582	553.8009033	27.79999924	3.400000095	24.39999962	15.64999962	21.70000076	21.89999962	8.516666412	716	89	31	25.31595421	239	138	171	161	0.097180799	1.052283645	131.8577118	12.26042557	29.07065773	13.71119118	25.25863457	400.2895813	2.470211983	31.5525074	6.820839882	23.83757019	47.09177399	14889.25	0.528500021	44
9527	4267.437974	40.37	-5.74	10.49166679	9.366666794	36.0256424	596.7747803	25.60000038	-0.400000006	26	4.716666698	18.33333397	18.33333397	3.816666603	793	112	15	47.88977051	307	68	68	297	0.101281047	1.060017943	27.29782867	17.09999084	19.03050041	10.85272884	17.18833733	135.526886	1.114964724	15.46187115	6.196676731	42.6053009	38.36419678	16250.25	0.591300011	14
9528	3858.601143	40.94	-1.37	10.75833321	13.6833334	42.49482346	654.9733887	29.5	-2.700000048	32.20000076	12.58333397	4.366666794	19.29999924	3.416666746	462	74	22	39.75863266	177	72	123	84	0.107072368	1.356473804	185.1400757	25.08392525	21.6069355	15.05481243	24.51190758	228.1381836	1.631499648	22.91397285	6.872409344	47.88584137	30.50722504	15501.08301	0.325800002	31
9529	3855.394476	36.97	-3.36	11.51666641	12.91666698	40.49111557	667.3364258	30.20000076	-1.700000048	31.90000153	5.116666317	20.25	20.25	4.066666603	568	74	6	52.21708679	215	37	37	209	0.114506975	1.360389471	21.28652191	16.87923431	25.93979454	13.07920361	32.01517105	237.4575195	2.729095459	25.2014389	6.350337982	33.14161682	40.91858673	17068.66602	0.389600009	46
9530	3693.930287	38.25	-4.32	14.5666666	12.94999981	39.72392654	687.0170288	33.70000076	1.100000024	32.60000229	7.666666985	23.5	23.51666641	6.866666794	532	78	6	52.44025421	209	36	38	194	0.086243555	1.083826065	24.87218094	11.9867754	17.82018089	11.6151228	22.40559578	334.770752	1.885571599	37.26205826	6.402564526	41.84747314	40.33234406	16714.83398	0.317099988	41
9531	4865.974405	41.21	-4.54	11.83333302	12.19999981	40.66666794	641.3739624	29.39999962	-0.600000024	30	8.016666412	19.91666603	20.08333206	4.433333397	391	48	13	33.31452942	126	59	65	108	0.06538102	1.297983766	40.86206818	6.669713974	6.948411942	13.55768108	22.80679321	182.1634216	1.037124157	12.17987537	6.899362564	72.78244781	20.26914215	15361	0.28549999	57
9532	4463.734879	42.23	-4.64	11.61666679	11.36666679	39.46759415	620.506897	28.5	-0.300000012	28.79999924	8.033332825	19.56666756	19.58333397	4.5	451	54	18	31.80930901	144	59	81	126	0.092273466	1.354622722	62.89258194	13.4717617	23.98448944	7.847532272	10.80958557	197.7199402	1.371942997	15.46837997	7.70063591	35.35725403	40.65825653	14644.83301	0.347299993	30
9533	5489.246247	41.15	-4.32	11.65833378	11.44999981	38.68243408	658.175293	29	-0.600000024	29.60000038	7.766666889	20	20.14999962	4.099999905	406	52	15	32.42952728	129	62	68	111	0.067768939	1.427573323	27.54036713	6.015711308	8.536272049	12.81860256	23.24807167	168.2246857	1.362450838	10.13731861	6.064125061	67.31089783	24.15283203	15316.16699	0.298000008	57
